"gid","x","y","text"
1723,-83.7392609733944,42.2744880003271,"POINT(-83.7392609733944 42.2744880003271)"
1724,-83.2430789631716,42.6617820006467,"POINT(-83.2430789631716 42.6617820006467)"
1725,-85.2040359923202,42.3121470000682,"POINT(-85.2040359923202 42.3121470000682)"
1726,-83.8894999803688,43.5919730004816,"POINT(-83.8894999803688 43.5919730004816)"
1727,-83.7026269755105,43.0874760004925,"POINT(-83.7026269755105 43.0874760004925)"
1728,-86.4482259977258,42.1111400000121,"POINT(-86.4482259977258 42.1111400000121)"
1729,-83.1853259606882,42.4970350006333,"POINT(-83.1853259606882 42.4970350006333)"
1730,-83.2330919621934,42.5246350006133,"POINT(-83.2330919621934 42.5246350006133)"
1731,-85.4812079950907,43.6989190000916,"POINT(-85.4812079950907 43.6989190000916)"
1732,-83.2152789617968,42.5447840006297,"POINT(-83.2152789617968 42.5447840006297)"
1733,-83.2669829633908,42.5763330006084,"POINT(-83.2669829633908 42.5763330006084)"
1734,-83.6354019738473,42.9910270005075,"POINT(-83.6354019738473 42.9910270005075)"
1735,-85.4136959951979,44.2509620001143,"POINT(-85.4136959951979 44.2509620001143)"
1736,-83.4750529675594,42.3125380004351,"POINT(-83.4750529675594 42.3125380004351)"
1737,-83.151127959897,42.5355340006662,"POINT(-83.151127959897 42.5355340006662)"
1738,-82.917052952755,42.5802340008457,"POINT(-82.917052952755 42.5802340008457)"
1739,-85.0025329903531,41.9427940000645,"POINT(-85.0025329903531 41.9427940000645)"
1740,-85.6767309955321,43.0423250000577,"POINT(-85.6767309955321 43.0423250000577)"
1741,-85.665584995358,42.8376780000533,"POINT(-85.665584995358 42.8376780000533)"
1742,-83.2166329606368,42.3145860005598,"POINT(-83.2166329606368 42.3145860005598)"
1743,-83.2875209626378,42.3109870005218,"POINT(-83.2875209626378 42.3109870005218)"
1744,-83.1026409576032,42.3871370006484,"POINT(-83.1026409576032 42.3871370006484)"
1745,-85.6113259951766,42.9444770000597,"POINT(-85.6113259951766 42.9444770000597)"
1746,-84.4816749862892,42.7403840001937,"POINT(-84.4816749862892 42.7403840001937)"
1747,-82.9464169530127,42.4660860007806,"POINT(-82.9464169530127 42.4660860007806)"
1748,-83.1482919582499,42.2505050005767,"POINT(-83.1482919582499 42.2505050005767)"
1749,-87.0720299993496,45.7451670000187,"POINT(-87.0720299993496 45.7451670000187)"
1750,-83.3749619656992,42.4618710005192,"POINT(-83.3749619656992 42.4618710005192)"
1751,-83.3755159658251,42.4861200005252,"POINT(-83.3755159658251 42.4861200005252)"
1752,-83.7121319746739,42.7988720004364,"POINT(-83.7121319746739 42.7988720004364)"
1753,-83.1290739588285,42.4611360006564,"POINT(-83.1290739588285 42.4611360006564)"
1754,-83.6939959751327,43.027577000486,"POINT(-83.6939959751327 43.027577000486)"
1755,-85.4921699945966,42.9483000000689,"POINT(-85.4921699945966 42.9483000000689)"
1756,-82.9504429535971,42.5364020008039,"POINT(-82.9504429535971 42.5364020008039)"
1757,-83.3382019640893,42.3243380005005,"POINT(-83.3382019640893 42.3243380005005)"
1758,-86.2214709974277,43.0585290000297,"POINT(-86.2214709974277 43.0585290000297)"
1759,-85.6582799954007,42.9604760000569,"POINT(-85.6582799954007 42.9604760000569)"
1760,-85.7573789957936,42.9038760000492,"POINT(-85.7573789957936 42.9038760000492)"
1761,-83.1601779579595,42.1300910005308,"POINT(-83.1601779579595 42.1300910005308)"
1762,-82.9309609519314,42.380237000759,"POINT(-82.9309609519314 42.380237000759)"
1763,-82.8982809511563,42.4357360008043,"POINT(-82.8982809511563 42.4357360008043)"
1764,-83.0573349562398,42.3978120006804,"POINT(-83.0573349562398 42.3978120006804)"
1765,-82.9249799520992,42.4379860007855,"POINT(-82.9249799520992 42.4379860007855)"
1766,-82.8292419497156,42.583655000918,"POINT(-82.8292419497156 42.583655000918)"
1767,-84.4069979854274,42.7527340002108,"POINT(-84.4069979854274 42.7527340002108)"
1768,-83.0981909578747,42.459022000675,"POINT(-83.0981909578747 42.459022000675)"
1769,-83.1017669576702,42.4036860006545,"POINT(-83.1017669576702 42.4036860006545)"
1770,-86.1066169969918,42.77704100003,"POINT(-86.1066169969918 42.77704100003)"
1771,-84.5218749865643,42.6382350001767,"POINT(-84.5218749865643 42.6382350001767)"
1772,-83.3141429632839,42.2925820005034,"POINT(-83.3141429632839 42.2925820005034)"
1773,-85.0667919920284,42.9819320001139,"POINT(-85.0667919920284 42.9819320001139)"
1774,-84.4072059844272,42.2440850001597,"POINT(-84.4072059844272 42.2440850001597)"
1775,-85.8304389960875,42.9054920000451,"POINT(-85.8304389960875 42.9054920000451)"
1776,-85.5839019946057,42.2792070000423,"POINT(-85.5839019946057 42.2792070000423)"
1777,-85.609469995128,42.8828320000582,"POINT(-85.609469995128 42.8828320000582)"
1778,-84.5549159870731,42.7175850001773,"POINT(-84.5549159870731 42.7175850001773)"
1779,-83.1809699592055,42.2434880005567,"POINT(-83.1809699592055 42.2434880005567)"
1780,-83.3656079651478,42.3950860005063,"POINT(-83.3656079651478 42.3950860005063)"
1781,-83.1047449583164,42.5013850006848,"POINT(-83.1047449583164 42.5013850006848)"
1782,-87.4024149996296,46.5486360000129,"POINT(-87.4024149996296 46.5486360000129)"
1783,-83.1818799594368,42.2816380005683,"POINT(-83.1818799594368 42.2816380005683)"
1784,-84.2306279851301,43.6227070003459,"POINT(-84.2306279851301 43.6227070003459)"
1785,-83.3934839637083,41.9180610003646,"POINT(-83.3934839637083 41.9180610003646)"
1786,-82.8803119516048,42.5967840008812,"POINT(-82.8803119516048 42.5967840008812)"
1787,-84.7749509905591,43.600947000195,"POINT(-84.7749509905591 43.600947000195)"
1788,-86.2477389975539,43.2265810000308,"POINT(-86.2477389975539 43.2265810000308)"
1789,-86.243405997535,43.2036650000307,"POINT(-86.243405997535 43.2036650000307)"
1790,-86.2508259970972,41.8303430000116,"POINT(-86.2508259970972 41.8303430000116)"
1791,-85.6133289952469,43.0389260000621,"POINT(-85.6133289952469 43.0389260000621)"
1792,-86.2566959975602,43.1762820000299,"POINT(-86.2566959975602 43.1762820000299)"
1793,-83.477530968333,42.4803010004744,"POINT(-83.477530968333 42.4803010004744)"
1794,-83.17951996036,42.4672350006276,"POINT(-83.17951996036 42.4672350006276)"
1795,-84.422574985534,42.7106840002034,"POINT(-84.422574985534 42.7106840002034)"
1796,-84.1744909829331,42.9961240002974,"POINT(-84.1744909829331 42.9961240002974)"
1797,-83.4818699679703,42.3700370004461,"POINT(-83.4818699679703 42.3700370004461)"
1798,-83.2925649644228,42.6460380006128,"POINT(-83.2925649644228 42.6460380006128)"
1799,-85.5885249945838,42.2095920000399,"POINT(-85.5885249945838 42.2095920000399)"
1800,-82.4375039375355,42.9803690015197,"POINT(-82.4375039375355 42.9803690015197)"
1801,-83.297078963312,42.3945860005408,"POINT(-83.297078963312 42.3945860005408)"
1802,-83.1884489590657,42.1749400005309,"POINT(-83.1884489590657 42.1749400005309)"
1803,-83.1268819600105,42.6849820007286,"POINT(-83.1268819600105 42.6849820007286)"
1804,-83.1581369608118,42.6657060007018,"POINT(-83.1581369608118 42.6657060007018)"
1805,-83.3715959645609,42.2340220004603,"POINT(-83.3715959645609 42.2340220004603)"
1806,-82.9385149529836,42.5032850008004,"POINT(-82.9385149529836 42.5032850008004)"
1807,-83.150605959712,42.5045680006568,"POINT(-83.150605959712 42.5045680006568)"
1808,-83.9508289808022,43.4209260004312,"POINT(-83.9508289808022 43.4209260004312)"
1809,-84.0033249816809,43.4552250004136,"POINT(-84.0033249816809 43.4552250004136)"
1810,-84.0128239817329,43.4238250004058,"POINT(-84.0128239817329 43.4238250004058)"
1811,-82.8967779514489,42.4877690008258,"POINT(-82.8967779514489 42.4877690008258)"
1812,-84.3526689922269,46.4885170004927,"POINT(-84.3526689922269 46.4885170004927)"
1813,-83.0330029570931,42.6708330007904,"POINT(-83.0330029570931 42.6708330007904)"
1814,-83.244954962295,42.4796410005934,"POINT(-83.244954962295 42.4796410005934)"
1815,-83.1981249595175,42.2052890005356,"POINT(-83.1981249595175 42.2052890005356)"
1816,-83.6511629722082,42.4628140003965,"POINT(-83.6511629722082 42.4628140003965)"
1817,-83.0281259563939,42.5798190007629,"POINT(-83.0281259563939 42.5798190007629)"
1818,-85.4165749932978,41.7982350000334,"POINT(-85.4165749932978 41.7982350000334)"
1819,-83.2648119616038,42.23178800051,"POINT(-83.2648119616038 42.23178800051)"
1820,-85.6123189963437,44.7600840001011,"POINT(-85.6123189963437 44.7600840001011)"
1821,-83.195355959101,42.142191000517,"POINT(-83.195355959101 42.142191000517)"
1822,-83.142979959902,42.5801410006853,"POINT(-83.142979959902 42.5801410006853)"
1823,-85.7400359957764,43.0008910000525,"POINT(-85.7400359957764 43.0008910000525)"
1824,-83.0239959557333,42.4919870007353,"POINT(-83.0239959557333 42.4919870007353)"
1825,-83.3797359667313,42.6600820005674,"POINT(-83.3797359667313 42.6600820005674)"
1826,-84.6207369878139,42.7392350001669,"POINT(-84.6207369878139 42.7392350001669)"
1827,-83.378688964952,42.278188000469,"POINT(-83.378688964952 42.278188000469)"
1828,-83.3809989663464,42.5692180005437,"POINT(-83.3809989663464 42.5692180005437)"
1829,-83.3754049650421,42.3166040004807,"POINT(-83.3754049650421 42.3166040004807)"
1830,-83.5337809698705,42.5322510004607,"POINT(-83.5337809698705 42.5322510004607)"
1831,-83.2366469602829,42.1323910004936,"POINT(-83.2366469602829 42.1323910004936)"
1832,-83.1624979584569,42.2085890005553,"POINT(-83.1624979584569 42.2085890005553)"
1833,-85.6987299955424,42.8998270000527,"POINT(-85.6987299955424 42.8998270000527)"
1834,-83.6182109706581,42.2428920003626,"POINT(-83.6182109706581 42.2428920003626)"
1835,-93.368098,43.6506840000006,"POINT(-93.368098 43.6506840000006)"
1836,-93.331345,45.2574980000006,"POINT(-93.331345 45.2574980000006)"
1837,-93.386955,45.2028740000006,"POINT(-93.386955 45.2028740000006)"
1838,-93.206244,44.7439630000006,"POINT(-93.206244 44.7439630000006)"
1839,-92.977986,43.6677800000006,"POINT(-92.977986 43.6677800000006)"
1840,-94.8777390000002,47.4765310000005,"POINT(-94.8777390000002 47.4765310000005)"
1841,-93.227088,45.1568650000006,"POINT(-93.227088 45.1568650000006)"
1842,-93.309973,44.8337140000006,"POINT(-93.309973 44.8337140000006)"
1843,-94.193222,46.3590660000006,"POINT(-94.193222 46.3590660000006)"
1844,-93.313845,45.0691640000006,"POINT(-93.313845 45.0691640000006)"
1845,-93.347445,45.1014310000006,"POINT(-93.347445 45.1014310000006)"
1846,-93.865463,45.1832270000006,"POINT(-93.865463 45.1832270000006)"
1847,-93.28117,44.7561130000006,"POINT(-93.28117 44.7561130000006)"
1848,-93.384525,45.1707140000006,"POINT(-93.384525 45.1707140000006)"
1849,-93.554154,44.8653820000006,"POINT(-93.554154 44.8653820000006)"
1850,-93.597817,44.8096900000006,"POINT(-93.597817 44.8096900000006)"
1851,-92.465797,46.7180890000005,"POINT(-92.465797 46.7180890000005)"
1852,-93.249474,45.0491650000006,"POINT(-93.249474 45.0491650000006)"
1853,-93.307785,45.1710320000006,"POINT(-93.307785 45.1710320000006)"
1854,-92.934864,44.8253660000006,"POINT(-92.934864 44.8253660000006)"
1855,-93.359577,45.0372640000006,"POINT(-93.359577 45.0372640000006)"
1856,-92.117079,46.7803730000005,"POINT(-92.117079 46.7803730000005)"
1857,-93.169146,44.8137650000006,"POINT(-93.169146 44.8137650000006)"
1858,-93.21005,45.3269140000006,"POINT(-93.21005 45.3269140000006)"
1859,-93.460837,44.8536630000006,"POINT(-93.460837 44.8536630000006)"
1860,-93.354675,44.8956640000006,"POINT(-93.354675 44.8956640000006)"
1861,-93.581178,45.3171520000006,"POINT(-93.581178 45.3171520000006)"
1862,-94.4585780000001,43.6522210000006,"POINT(-94.4585780000001 43.6522210000006)"
1863,-93.278577,44.2939070000006,"POINT(-93.278577 44.2939070000006)"
1864,-93.152227,44.6492630000006,"POINT(-93.152227 44.6492630000006)"
1865,-96.0732040000059,46.2827820000006,"POINT(-96.0732040000059 46.2827820000006)"
1866,-93.259523,45.0855320000006,"POINT(-93.259523 45.0855320000006)"
1867,-93.359171,44.9925140000006,"POINT(-93.359171 44.9925140000006)"
1868,-93.215939,45.2545740000006,"POINT(-93.215939 45.2545740000006)"
1869,-92.857804,44.7333170000006,"POINT(-92.857804 44.7333170000006)"
1870,-92.938295,47.4172110000005,"POINT(-92.938295 47.4172110000005)"
1871,-93.40551,44.9266640000006,"POINT(-93.40551 44.9266640000006)"
1872,-94.375005,44.8887890000006,"POINT(-94.375005 44.8887890000006)"
1873,-93.05175,44.8376330000006,"POINT(-93.05175 44.8376330000006)"
1874,-93.244669,44.6919010000006,"POINT(-93.244669 44.6919010000006)"
1875,-93.09755,45.1673680000006,"POINT(-93.09755 45.1673680000006)"
1876,-93.993798,44.1645030000006,"POINT(-93.993798 44.1645030000006)"
1877,-93.451915,45.1111060000006,"POINT(-93.451915 45.1111060000006)"
1878,-93.023916,44.9928980000006,"POINT(-93.023916 44.9928980000006)"
1879,-95.7878540000041,44.4471740000006,"POINT(-95.7878540000041 44.4471740000006)"
1880,-93.134881,44.8868320000006,"POINT(-93.134881 44.8868320000006)"
1881,-93.268198,44.9644650000006,"POINT(-93.268198 44.9644650000006)"
1882,-93.461594,44.9320170000006,"POINT(-93.461594 44.9320170000006)"
1883,-96.7587070000215,46.864563000001,"POINT(-96.7587070000215 46.864563000001)"
1884,-93.206188,45.1047320000006,"POINT(-93.206188 45.1047320000006)"
1885,-93.207569,45.0627020000006,"POINT(-93.207569 45.0627020000006)"
1886,-93.387182,45.0369310000006,"POINT(-93.387182 45.0369310000006)"
1887,-94.4629940000001,44.3120300000006,"POINT(-94.4629940000001 44.3120300000006)"
1888,-93.16255,44.4560590000006,"POINT(-93.16255 44.4560590000006)"
1889,-94.028382,44.1765140000006,"POINT(-94.028382 44.1765140000006)"
1890,-92.998373,45.0127900000006,"POINT(-92.998373 45.0127900000006)"
1891,-92.965732,44.9871910000006,"POINT(-92.965732 44.9871910000006)"
1892,-93.224559,44.0871610000006,"POINT(-93.224559 44.0871610000006)"
1893,-93.458918,45.0157710000006,"POINT(-93.458918 45.0157710000006)"
1894,-93.429729,44.7269620000006,"POINT(-93.429729 44.7269620000006)"
1895,-93.442575,45.2608650000006,"POINT(-93.442575 45.2608650000006)"
1896,-92.562532,44.5651410000006,"POINT(-92.562532 44.5651410000006)"
1897,-93.281248,44.8771640000006,"POINT(-93.281248 44.8771640000006)"
1898,-93.334726,45.0265140000006,"POINT(-93.334726 45.0265140000006)"
1899,-92.473226,44.0257630000006,"POINT(-92.473226 44.0257630000006)"
1900,-93.119608,44.7409980000006,"POINT(-93.119608 44.7409980000006)"
1901,-93.153059,45.0140650000006,"POINT(-93.153059 45.0140650000006)"
1902,-94.172499,45.5568330000006,"POINT(-94.172499 45.5568330000006)"
1903,-93.362501,44.9467640000006,"POINT(-93.362501 44.9467640000006)"
1904,-93.114115,44.9543650000006,"POINT(-93.114115 44.9543650000006)"
1905,-94.163924,45.5928160000006,"POINT(-94.163924 45.5928160000006)"
1906,-93.355213,44.7564640000006,"POINT(-93.355213 44.7564640000006)"
1907,-93.502529,44.7869130000006,"POINT(-93.502529 44.7869130000006)"
1908,-93.135302,45.0856430000006,"POINT(-93.135302 45.0856430000006)"
1909,-93.045465,44.8879660000006,"POINT(-93.045465 44.8879660000006)"
1910,-92.818582,45.0552160000006,"POINT(-92.818582 45.0552160000006)"
1911,-93.077757,45.0585650000006,"POINT(-93.077757 45.0585650000006)"
1912,-93.087367,44.9074150000006,"POINT(-93.087367 44.9074150000006)"
1913,-93.01099,45.0696830000006,"POINT(-93.01099 45.0696830000006)"
1914,-95.0481860000004,45.1196100000006,"POINT(-95.0481860000004 45.1196100000006)"
1915,-91.647158,44.0481580000006,"POINT(-91.647158 44.0481580000006)"
1916,-92.935415,44.9201010000006,"POINT(-92.935415 44.9201010000006)"
1917,-95.5990520000028,43.6239110000006,"POINT(-95.5990520000028 43.6239110000006)"
1918,-90.3236139999944,38.5510520000003,"POINT(-90.3236139999944 38.5510520000003)"
1919,-90.369392999995,38.4327530000003,"POINT(-90.369392999995 38.4327530000003)"
1920,-90.548419999997,38.5948200000003,"POINT(-90.548419999997 38.5948200000003)"
1921,-90.2279169999929,38.7482170000003,"POINT(-90.2279169999929 38.7482170000003)"
1922,-94.5298380000001,38.8182320000003,"POINT(-94.5298380000001 38.8182320000003)"
1923,-90.3332879999946,38.7422500000003,"POINT(-90.3332879999946 38.7422500000003)"
1924,-94.274421,39.0177940000003,"POINT(-94.274421 39.0177940000003)"
1925,-90.4178889999957,38.7572510000003,"POINT(-90.4178889999957 38.7572510000003)"
1926,-89.5464979999636,37.3090419999998,"POINT(-89.5464979999636 37.3090419999998)"
1927,-94.314958,37.1677730000002,"POINT(-94.314958 37.1677730000002)"
1928,-90.554254999997,38.6534020000003,"POINT(-90.554254999997 38.6534020000003)"
1929,-90.3318439999945,38.6453180000003,"POINT(-90.3318439999945 38.6453180000003)"
1930,-92.333779,38.9483510000003,"POINT(-92.333779 38.9483510000003)"
1931,-90.3536659999948,38.5143860000003,"POINT(-90.3536659999948 38.5143860000003)"
1932,-90.3761519999951,38.5575520000003,"POINT(-90.3761519999951 38.5575520000003)"
1933,-90.4425999999959,38.6673520000003,"POINT(-90.4425999999959 38.6673520000003)"
1934,-94.230716,39.3414920000004,"POINT(-94.230716 39.3414920000004)"
1935,-90.4221449999955,37.7819320000002,"POINT(-90.4221449999955 37.7819320000002)"
1936,-90.296555999994,38.7456500000003,"POINT(-90.296555999994 38.7456500000003)"
1937,-90.3255699999945,38.7978000000003,"POINT(-90.3255699999945 38.7978000000003)"
1938,-92.117275,37.7381910000002,"POINT(-92.117275 37.7381910000002)"
1939,-91.94806,38.8508260000003,"POINT(-91.94806 38.8508260000003)"
1940,-94.5616870000001,39.2117520000003,"POINT(-94.5616870000001 39.2117520000003)"
1941,-94.5225780000001,38.8850070000003,"POINT(-94.5225780000001 38.8850070000003)"
1942,-91.3773779999998,39.7040650000004,"POINT(-91.3773779999998 39.7040650000004)"
1943,-90.366463999995,38.7787500000003,"POINT(-90.366463999995 38.7787500000003)"
1944,-94.4065510000001,39.0798050000003,"POINT(-94.4065510000001 39.0798050000003)"
1945,-89.6581179999713,37.3799409999999,"POINT(-89.6581179999713 37.3799409999999)"
1946,-92.189283,38.5729540000003,"POINT(-92.189283 38.5729540000003)"
1947,-90.2614279999935,38.7211000000003,"POINT(-90.2614279999935 38.7211000000003)"
1948,-94.5110240000001,37.0777600000002,"POINT(-94.5110240000001 37.0777600000002)"
1949,-94.5554060000001,39.0763040000003,"POINT(-94.5554060000001 39.0763040000003)"
1950,-90.0517269999874,36.237974,"POINT(-90.0517269999874 36.237974)"
1951,-92.579529,40.1935200000004,"POINT(-92.579529 40.1935200000004)"
1952,-90.4142889999956,38.5806520000003,"POINT(-90.4142889999956 38.5806520000003)"
1953,-90.7836099999985,38.7856200000003,"POINT(-90.7836099999985 38.7856200000003)"
1954,-92.661694,37.6782030000002,"POINT(-92.661694 37.6782030000002)"
1955,-94.374127,38.9226070000003,"POINT(-94.374127 38.9226070000003)"
1956,-90.2853319999938,38.5325520000003,"POINT(-90.2853319999938 38.5325520000003)"
1957,-94.4265020000001,39.2408520000004,"POINT(-94.4265020000001 39.2408520000004)"
1958,-90.5074489999966,38.5842440000003,"POINT(-90.5074489999966 38.5842440000003)"
1959,-93.197854,39.1162100000003,"POINT(-93.197854 39.1162100000003)"
1960,-90.447466999996,38.7195510000003,"POINT(-90.447466999996 38.7195510000003)"
1961,-94.8711990000004,40.3453530000004,"POINT(-94.8711990000004 40.3453530000004)"
1962,-90.3127449999942,38.5043030000003,"POINT(-90.3127449999942 38.5043030000003)"
1963,-91.884761,39.1658140000004,"POINT(-91.884761 39.1658140000004)"
1964,-92.438831,39.4203980000003,"POINT(-92.438831 39.4203980000003)"
1965,-94.376462,36.8554480000002,"POINT(-94.376462 36.8554480000002)"
1966,-93.298755,37.0452530000002,"POINT(-93.298755 37.0452530000002)"
1967,-90.3193239999943,38.4586200000003,"POINT(-90.3193239999943 38.4586200000003)"
1968,-90.7080039999981,38.7843580000003,"POINT(-90.7080039999981 38.7843580000003)"
1969,-90.3677969999951,38.6990510000003,"POINT(-90.3677969999951 38.6990510000003)"
1970,-90.402730999995,36.7598080000001,"POINT(-90.402730999995 36.7598080000001)"
1971,-94.4617980000001,38.8041820000003,"POINT(-94.4617980000001 38.8041820000003)"
1972,-94.4654440000001,38.9948730000003,"POINT(-94.4654440000001 38.9948730000003)"
1973,-91.763048,37.9488310000002,"POINT(-91.763048 37.9488310000002)"
1974,-90.3855149999953,38.7271840000003,"POINT(-90.3855149999953 38.7271840000003)"
1975,-90.5117639999967,38.7886980000003,"POINT(-90.5117639999967 38.7886980000003)"
1976,-94.8365410000004,39.7579440000004,"POINT(-94.8365410000004 39.7579440000004)"
1977,-90.2428059999931,38.6277180000003,"POINT(-90.2428059999931 38.6277180000003)"
1978,-90.6031309999974,38.7788930000003,"POINT(-90.6031309999974 38.7788930000003)"
1979,-93.231147,38.7029180000003,"POINT(-93.231147 38.7029180000003)"
1980,-89.5851719999656,36.8795699999998,"POINT(-89.5851719999656 36.8795699999998)"
1981,-90.2128789999926,38.7858490000003,"POINT(-90.2128789999926 38.7858490000003)"
1982,-93.286213,37.1950980000002,"POINT(-93.286213 37.1950980000002)"
1983,-90.4715809999962,38.6310020000003,"POINT(-90.4715809999962 38.6310020000003)"
1984,-90.3281649999945,38.6639010000003,"POINT(-90.3281649999945 38.6639010000003)"
1985,-93.734956,38.7631010000003,"POINT(-93.734956 38.7631010000003)"
1986,-91.0133129999993,38.5518790000003,"POINT(-91.0133129999993 38.5518790000003)"
1987,-90.3543659999948,38.5877020000003,"POINT(-90.3543659999948 38.5877020000003)"
1988,-91.864991,36.7373550000002,"POINT(-91.864991 36.7373550000002)"
1989,-90.6494269999977,38.5816530000003,"POINT(-90.6494269999977 38.5816530000003)"
1990,-88.9278289998637,30.4120289999949,"POINT(-88.9278289998637 30.4120289999949)"
1991,-89.9984699999842,32.2803299999995,"POINT(-89.9984699999842 32.2803299999995)"
1992,-90.0316379999854,32.6120149999995,"POINT(-90.0316379999854 32.6120149999995)"
1993,-90.5719409999965,34.1978879999999,"POINT(-90.5719409999965 34.1978879999999)"
1994,-90.7265479999978,33.7420269999999,"POINT(-90.7265479999978 33.7420269999999)"
1995,-90.3230379999929,32.3395449999997,"POINT(-90.3230379999929 32.3395449999997)"
1996,-88.4151279996877,33.5017499999918,"POINT(-88.4151279996877 33.5017499999918)"
1997,-88.5152609997431,34.9372279999947,"POINT(-88.5152609997431 34.9372279999947)"
1998,-88.6441689997801,30.3815359999914,"POINT(-88.6441689997801 30.3815359999914)"
1999,-91.0483559999992,33.3985769999999,"POINT(-91.0483559999992 33.3985769999999)"
2000,-90.18388299999,33.5187189999997,"POINT(-90.18388299999 33.5187189999997)"
2001,-89.8087679999761,33.7750799999995,"POINT(-89.8087679999761 33.7750799999995)"
2002,-89.0761689998953,30.4016409999961,"POINT(-89.0761689998953 30.4016409999961)"
2003,-89.3086579999316,31.3159739999978,"POINT(-89.3086579999316 31.3159739999978)"
2004,-90.0429239999865,34.9586439999998,"POINT(-90.0429239999865 34.9586439999998)"
2005,-90.6474139999972,33.4479989999998,"POINT(-90.6474139999972 33.4479989999998)"
2006,-90.2044149999904,32.3204449999996,"POINT(-90.2044149999904 32.3204449999996)"
2007,-89.139314999906,31.6974119999971,"POINT(-89.139314999906 31.6974119999971)"
2008,-89.1596389999101,30.3525469999967,"POINT(-89.1596389999101 30.3525469999967)"
2009,-90.4594999999951,31.2446289999996,"POINT(-90.4594999999951 31.2446289999996)"
2010,-90.1085829999878,32.4570609999996,"POINT(-90.1085829999878 32.4570609999996)"
2011,-88.7041599998002,32.3748409999941,"POINT(-88.7041599998002 32.3748409999941)"
2012,-88.5251399997335,30.4109989999895,"POINT(-88.5251399997335 30.4109989999895)"
2013,-91.3875659999998,31.5543929999997,"POINT(-91.3875659999998 31.5543929999997)"
2014,-88.7974219998295,30.4099479999935,"POINT(-88.7974219998295 30.4099479999935)"
2015,-89.8416269999785,34.9630069999997,"POINT(-89.8416269999785 34.9630069999997)"
2016,-89.5262419999572,34.3598369999992,"POINT(-89.5262419999572 34.3598369999992)"
2017,-88.5420409997407,30.3636559999897,"POINT(-88.5420409997407 30.3636559999897)"
2018,-90.1052659999877,32.2719789999995,"POINT(-90.1052659999877 32.2719789999995)"
2019,-89.6801819999679,30.5280889999988,"POINT(-89.6801819999679 30.5280889999988)"
2020,-90.1249329999883,32.4188469999996,"POINT(-90.1249329999883 32.4188469999996)"
2021,-89.9872979999846,34.9667289999998,"POINT(-89.9872979999846 34.9667289999998)"
2022,-88.8199899998379,33.462470999996,"POINT(-88.8199899998379 33.462470999996)"
2023,-88.7258849998137,34.2595849999959,"POINT(-88.7258849998137 34.2595849999959)"
2024,-90.8753559999986,32.3359859999998,"POINT(-90.8753559999986 32.3359859999998)"
2025,-88.6523689997863,33.6061549999947,"POINT(-88.6523689997863 33.6061549999947)"
2026,-90.4073789999944,32.8564579999997,"POINT(-90.4073789999944 32.8564579999997)"
2027,-108.537139564823,45.7865530872176,"POINT(-108.537139564823 45.7865530872176)"
2028,-111.047275696195,45.6778903481185,"POINT(-111.047275696195 45.6778903481185)"
2029,-112.562538726084,45.9609297587883,"POINT(-112.562538726084 45.9609297587883)"
2030,-111.286299800904,47.5036574376735,"POINT(-111.286299800904 47.5036574376735)"
2031,-112.027032719638,46.5958056085989,"POINT(-112.027032719638 46.5958056085989)"
2032,-114.316068695425,48.1978028751497,"POINT(-114.316068695425 48.1978028751497)"
2033,-114.011595898141,46.8626345686509,"POINT(-114.011595898141 46.8626345686509)"
2034,-80.1952614684483,35.3583599751586,"POINT(-80.1952614684483 35.3583599751586)"
2035,-78.8528768839109,35.731951948163,"POINT(-78.8528768839109 35.731951948163)"
2036,-79.8130003472169,35.7152109710166,"POINT(-79.8130003472169 35.7152109710166)"
2037,-82.555809886314,35.5798619956353,"POINT(-82.555809886314 35.5798619956353)"
2038,-81.6686567978144,36.2113639927613,"POINT(-81.6686567978144 36.2113639927613)"
2039,-79.44557721172,36.0896359671596,"POINT(-79.44557721172 36.0896359671596)"
2040,-79.0839320265723,35.9204219571066,"POINT(-79.0839320265723 35.9204219571066)"
2041,-78.8002068545994,35.7789189472092,"POINT(-78.8002068545994 35.7789189472092)"
2042,-79.0394650028103,35.9259209560197,"POINT(-79.0394650028103 35.9259209560197)"
2043,-80.8292236356073,35.2071929831179,"POINT(-80.8292236356073 35.2071929831179)"
2044,-80.3864125420736,36.0252319815675,"POINT(-80.3864125420736 36.0252319815675)"
2045,-80.6004735844226,35.404339981201,"POINT(-80.6004735844226 35.404339981201)"
2046,-80.8845316524949,35.4789539847713,"POINT(-80.8845316524949 35.4789539847713)"
2047,-78.9071659319214,35.988643953265,"POINT(-78.9071659319214 35.988643953265)"
2048,-79.745091351532,36.506433975926,"POINT(-79.745091351532 36.506433975926)"
2049,-76.2249499629801,36.2955848174623,"POINT(-76.2249499629801 36.2955848174623)"
2050,-78.917577885006,35.0666629409417,"POINT(-78.917577885006 35.0666629409417)"
2051,-78.999141937369,35.1390639447202,"POINT(-78.999141937369 35.1390639447202)"
2052,-78.622863734361,35.6982429401342,"POINT(-78.622863734361 35.6982429401342)"
2053,-81.1802487084783,35.2552199869075,"POINT(-81.1802487084783 35.2552199869075)"
2054,-77.9779721942703,35.3819609059262,"POINT(-77.9779721942703 35.3819609059262)"
2055,-79.3979401891471,36.0644859659435,"POINT(-79.3979401891471 36.0644859659435)"
